date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:26	1230/1230	---MCZ	200	added ('OK')	application/javascript	etag:W/%224ce-5ac2bfde88ac0-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/mail-script.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/mail-script.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:27	4820/4820	---MCZ	200	added ('OK')	application/javascript	etag:W/%2212d4-5ac2bfc2e0980-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/jquery.ajaxchimp.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/jquery.ajaxchimp.min.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:27	760/760	---MCZ	200	added ('OK')	application/javascript	etag:W/%222f8-5ac2bfe812140-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/plugins.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/plugins.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:28	9979/9979	---MCZ	200	added ('OK')	application/javascript	etag:W/%2226fb-5ac2bfe070f40-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/main.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/main.js	(from https://preview.colorlib.com/theme/courses/index.html)
13:58:28	5042/5042	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2213b2-5ac2bf9f97640%22	https://preview.colorlib.com/theme/courses/assets/fonts/Flaticon.eot	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/Flaticon.eot	(from https://preview.colorlib.com/theme/courses/assets/css/flaticon.css)
13:58:28	5042/5042	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2213b2-5ac2bf9f97640%22	https://preview.colorlib.com/theme/courses/assets/fonts/Flaticon.eot?	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/Flaticond41d.eot	(from https://preview.colorlib.com/theme/courses/assets/css/flaticon.css)
13:58:29	2396/2396	---M--	200	added ('OK')	font/woff2	etag:%2295c-5ac2bfa273d00%22	https://preview.colorlib.com/theme/courses/assets/fonts/Flaticon.woff2	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/Flaticon.woff2	(from https://preview.colorlib.com/theme/courses/assets/css/flaticon.css)
13:58:30	2928/2928	---M--	200	added ('OK')	font/woff	etag:%22b70-5ac2bfa273d00%22	https://preview.colorlib.com/theme/courses/assets/fonts/Flaticon.woff	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/Flaticon.woff	(from https://preview.colorlib.com/theme/courses/assets/css/flaticon.css)
13:58:30	4864/4864	---MCZ	200	added ('OK')	font/ttf	etag:W/%221300-5ac2bfa17fac0%22	https://preview.colorlib.com/theme/courses/assets/fonts/Flaticon.ttf	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/Flaticon.ttf	(from https://preview.colorlib.com/theme/courses/assets/css/flaticon.css)
13:58:30	28003/28003	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226d63-5ac2bfa17fac0%22	https://preview.colorlib.com/theme/courses/assets/fonts/Flaticon.svg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/Flaticon.svg	(from https://preview.colorlib.com/theme/courses/assets/css/flaticon.css)
13:58:31	6828/6828	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221aac-5ac2bfa367f40%22	https://preview.colorlib.com/theme/courses/assets/fonts/gijgo-material.eot?235541	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/gijgo-materialba15.eot	(from https://preview.colorlib.com/theme/courses/assets/css/gijgo.css)
